Homogeneous,Core - Shell
0.007323452,0.005964132
0.007308229,0.005948366
0.007292928,0.005932685
0.007277553,0.005917088
0.007262105,0.005901571
0.007246586,0.005886134
0.007231,0.005870774
0.007215347,0.005855489
0.007199631,0.005840278
0.007183853,0.005825139
0.007168015,0.005810071
0.007152121,0.005795071
0.007136171,0.005780139
0.007120169,0.005765272
0.007104116,0.005750468
0.007088015,0.005735727
0.007071868,0.005721047
0.007055676,0.005706427
0.007039443,0.005691864
0.00702317,0.005677357
0.007006859,0.005662906
0.006990513,0.005648508
0.006974134,0.005634163
0.006957724,0.00561987
0.006941285,0.005605626
0.006924819,0.005591431
0.006908329,0.005577283
0.006891816,0.005563182
0.006875283,0.005549126
0.006858731,0.005535114
0.006842164,0.005521146
0.006825583,0.005507219
0.006808989,0.005493334
0.006792387,0.00547949
0.006775776,0.005465684
0.00675916,0.005451917
0.006742541,0.005438188
0.00672592,0.005424495
0.006709299,0.005410839
0.006692682,0.005397217
0.006676069,0.005383631
0.006659463,0.005370078
0.006642866,0.005356558
0.006626279,0.005343071
0.006609705,0.005329616
0.006593146,0.005316192
0.006576604,0.005302799
0.00656008,0.005289437
0.006543576,0.005276104
0.006527096,0.005262801
0.006510639,0.005249526
0.006494209,0.005236281
0.006477806,0.005223063
0.006461433,0.005209874
0.006445092,0.005196712
0.006428785,0.005183577
0.006412512,0.00517047
0.006396277,0.005157389
0.00638008,0.005144335
0.006363923,0.005131307
0.006347809,0.005118305
0.006331737,0.005105329
0.006315711,0.00509238
0.006299732,0.005079456
0.006283801,0.005066558
0.00626792,0.005053686
0.006252089,0.005040839
0.006236312,0.005028018
0.006220589,0.005015223
0.006204921,0.005002453
0.00618931,0.00498971
0.006173757,0.004976992
0.006158264,0.0049643
0.006142831,0.004951633
0.00612746,0.004938994
0.006112153,0.00492638
0.006096909,0.004913792
0.006081731,0.004901232
0.006066619,0.004888698
0.006051574,0.00487619
0.006036598,0.00486371
0.006021691,0.004851258
0.006006855,0.004838832
0.005992089,0.004826435
0.005977395,0.004814066
0.005962774,0.004801725
0.005948226,0.004789412
0.005933752,0.004777128
0.005919354,0.004764874
0.00590503,0.004752649
0.005890783,0.004740453
0.005876611,0.004728288
0.005862517,0.004716153
0.005848501,0.004704049
0.005834562,0.004691975
0.005820701,0.004679933
0.005806919,0.004667923
0.005793216,0.004655945
0.005779592,0.004643999
0.005766047,0.004632086
0.005752581,0.004620206
0.005739195,0.00460836
0.005725889,0.004596547
0.005712662,0.004584769
0.005699515,0.004573025
0.005686448,0.004561316
0.00567346,0.004549642
0.005660552,0.004538004
0.005647723,0.004526402
0.005634973,0.004514836
0.005622302,0.004503307
0.005609709,0.004491815
0.005597195,0.004480361
0.005584758,0.004468945
0.0055724,0.004457566
0.005560118,0.004446226
0.005547913,0.004434925
0.005535784,0.004423664
0.005523731,0.004412441
0.005511753,0.004401259
0.00549985,0.004390117
0.005488021,0.004379016
0.005476265,0.004367955
0.005464582,0.004356936
0.005452971,0.004345958
0.005441431,0.004335022
0.005429962,0.004324128
0.005418562,0.004313277
0.005407232,0.004302468
0.005395969,0.004291702
0.005384774,0.004280979
0.005373645,0.0042703
0.005362582,0.004259665
0.005351584,0.004249074
0.005340649,0.004238527
0.005329777,0.004228025
0.005318967,0.004217567
0.005308218,0.004207154
0.005297528,0.004196787
0.005286897,0.004186464
0.005276325,0.004176188
0.005265808,0.004165957
0.005255348,0.004155772
0.005244942,0.004145633
0.00523459,0.00413554
0.00522429,0.004125494
0.005214042,0.004115494
0.005203844,0.004105541
0.005193695,0.004095635
0.005183595,0.004085775
0.005173541,0.004075963
0.005163533,0.004066197
0.00515357,0.004056479
0.005143651,0.004046808
0.005133774,0.004037184
0.005123938,0.004027608
0.005114143,0.004018079
0.005104387,0.004008597
0.005094669,0.003999163
0.005084988,0.003989776
0.005075342,0.003980437
0.005065732,0.003971145
0.005056155,0.0039619
0.005046611,0.003952703
0.005037098,0.003943553
0.005027616,0.003934451
0.005018163,0.003925396
0.005008738,0.003916388
0.004999341,0.003907427
0.00498997,0.003898513
0.004980624,0.003889646
0.004971303,0.003880826
0.004962005,0.003872053
0.004952729,0.003863326
0.004943474,0.003854646
0.00493424,0.003846012
0.004925026,0.003837425
0.00491583,0.003828883
0.004906652,0.003820387
0.00489749,0.003811937
0.004888345,0.003803533
0.004879215,0.003795173
0.0048701,0.003786859
0.004860998,0.00377859
0.004851908,0.003770366
0.004842831,0.003762186
0.004833766,0.00375405
0.004824711,0.003745958
0.004815666,0.00373791
0.00480663,0.003729906
0.004797603,0.003721945
0.004788584,0.003714026
0.004779573,0.003706151
0.004770569,0.003698318
0.004761571,0.003690527
0.004752579,0.003682778
0.004743592,0.003675071
0.004734611,0.003667405
0.004725633,0.00365978
0.00471666,0.003652195
0.004707691,0.003644651
0.004698725,0.003637147
0.004689762,0.003629682
0.004680801,0.003622257
0.004671843,0.00361487
0.004662887,0.003607523
0.004653932,0.003600213
0.004644979,0.003592942
0.004636028,0.003585708
0.004627078,0.003578511
0.004618129,0.003571352
0.00460918,0.003564228
0.004600233,0.003557141
0.004591286,0.00355009
0.00458234,0.003543073
0.004573394,0.003536092
0.004564449,0.003529146
0.004555505,0.003522233
0.004546561,0.003515355
0.004537618,0.003508509
0.004528675,0.003501697
0.004519734,0.003494917
0.004510793,0.00348817
0.004501853,0.003481455
0.004492914,0.00347477
0.004483977,0.003468117
0.004475041,0.003461495
0.004466107,0.003454903
0.004457174,0.00344834
0.004448244,0.003441807
0.004439316,0.003435303
0.004430391,0.003428828
0.004421469,0.003422381
0.00441255,0.003415962
0.004403634,0.00340957
0.004394722,0.003403205
0.004385814,0.003396867
0.004376911,0.003390555
0.004368013,0.003384269
0.00435912,0.003378009
0.004350233,0.003371773
0.004341351,0.003365562
0.004332476,0.003359376
0.004323608,0.003353213
0.004314747,0.003347074
0.004305894,0.003340958
0.004297049,0.003334865
0.004288213,0.003328795
0.004279385,0.003322746
0.004270567,0.003316719
0.004261759,0.003310713
0.004252962,0.003304729
0.004244176,0.003298764
0.0042354,0.003292821
0.004226637,0.003286897
0.004217887,0.003280992
0.004209149,0.003275107
0.004200424,0.003269241
0.004191714,0.003263393
0.004183017,0.003257564
0.004174336,0.003251752
0.00416567,0.003245958
0.00415702,0.003240181
0.004148387,0.003234421
0.00413977,0.003228678
0.004131171,0.003222952
0.00412259,0.003217241
0.004114027,0.003211546
0.004105483,0.003205867
0.004096958,0.003200203
0.004088453,0.003194554
0.004079969,0.00318892
0.004071505,0.0031833
0.004063063,0.003177694
0.004054643,0.003172103
0.004046245,0.003166525
0.004037869,0.00316096
0.004029517,0.003155409
0.004021188,0.003149871
0.004012884,0.003144345
0.004004604,0.003138833
0.003996349,0.003133332
0.003988119,0.003127844
0.003979915,0.003122368
0.003971737,0.003116904
0.003963586,0.003111451
0.003955462,0.00310601
0.003947365,0.00310058
0.003939295,0.003095162
0.003931254,0.003089754
0.003923241,0.003084357
0.003915257,0.003078971
0.003907302,0.003073596
0.003899376,0.003068231
0.00389148,0.003062876
0.003883614,0.003057531
0.003875778,0.003052197
0.003867973,0.003046872
0.003860199,0.003041557
0.003852455,0.003036253
0.003844743,0.003030957
0.003837063,0.003025672
0.003829414,0.003020396
0.003821797,0.003015129
0.003814213,0.003009872
0.00380666,0.003004624
0.003799141,0.002999385
0.003791654,0.002994156
0.003784199,0.002988935
0.003776778,0.002983724
0.00376939,0.002978522
0.003762035,0.002973329
0.003754713,0.002968145
0.003747425,0.00296297
0.00374017,0.002957805
0.003732949,0.002952648
0.003725761,0.0029475
0.003718607,0.002942361
0.003711487,0.002937231
0.0037044,0.00293211
0.003697347,0.002926998
0.003690327,0.002921895
0.003683342,0.002916801
0.00367639,0.002911716
0.003669471,0.002906641
0.003662586,0.002901574
0.003655735,0.002896517
0.003648917,0.002891469
0.003642132,0.00288643
0.003635381,0.0028814
0.003628663,0.00287638
0.003621977,0.002871369
0.003615325,0.002866367
0.003608705,0.002861375
0.003602118,0.002856393
0.003595564,0.00285142
0.003589041,0.002846457
0.003582551,0.002841504
0.003576093,0.00283656
0.003569667,0.002831626
0.003563272,0.002826703
0.003556908,0.002821789
0.003550575,0.002816886
0.003544274,0.002811992
0.003538003,0.002807109
0.003531762,0.002802237
0.003525552,0.002797375
0.003519371,0.002792523
0.00351322,0.002787682
0.003507099,0.002782852
0.003501007,0.002778032
0.003494943,0.002773223
0.003488908,0.002768426
0.003482901,0.002763639
0.003476922,0.002758864
0.00347097,0.002754099
0.003465046,0.002749347
0.003459149,0.002744605
0.003453278,0.002739875
0.003447434,0.002735157
0.003441616,0.00273045
0.003435823,0.002725756
0.003430056,0.002721073
0.003424313,0.002716402
0.003418596,0.002711743
0.003412902,0.002707096
0.003407232,0.002702462
0.003401586,0.00269784
0.003395963,0.00269323
0.003390363,0.002688633
0.003384786,0.002684048
0.00337923,0.002679477
0.003373697,0.002674917
0.003368184,0.002670371
0.003362693,0.002665838
0.003357222,0.002661318
0.003351772,0.00265681
0.003346342,0.002652316
0.003340931,0.002647835
0.003335539,0.002643368
0.003330166,0.002638914
0.003324812,0.002634473
0.003319476,0.002630046
0.003314157,0.002625632
0.003308856,0.002621232
0.003303572,0.002616846
0.003298305,0.002612474
0.003293053,0.002608115
0.003287818,0.00260377
0.003282599,0.002599439
0.003277395,0.002595123
0.003272206,0.00259082
0.003267031,0.002586531
0.003261871,0.002582257
0.003256725,0.002577996
0.003251592,0.00257375
0.003246473,0.002569518
0.003241366,0.002565301
0.003236273,0.002561097
0.003231192,0.002556908
0.003226122,0.002552734
0.003221065,0.002548574
0.003216019,0.002544428
0.003210985,0.002540296
0.003205961,0.00253618
0.003200948,0.002532077
0.003195945,0.002527989
0.003190953,0.002523916
0.00318597,0.002519857
0.003180997,0.002515813
0.003176034,0.002511783
0.003171079,0.002507767
0.003166134,0.002503766
0.003161197,0.00249978
0.003156269,0.002495808
0.003151349,0.00249185
0.003146437,0.002487907
0.003141532,0.002483979
0.003136636,0.002480065
0.003131747,0.002476165
0.003126865,0.002472279
0.003121991,0.002468408
0.003117123,0.002464551
0.003112262,0.002460709
0.003107408,0.002456881
0.00310256,0.002453067
0.003097719,0.002449267
0.003092884,0.002445481
0.003088055,0.002441709
0.003083232,0.002437951
0.003078415,0.002434207
0.003073603,0.002430478
0.003068798,0.002426762
0.003063998,0.002423059
0.003059203,0.002419371
0.003054414,0.002415696
0.003049631,0.002412035
0.003044852,0.002408387
0.003040079,0.002404753
0.003035311,0.002401132
0.003030549,0.002397525
0.003025791,0.002393931
0.003021039,0.00239035
0.003016291,0.002386782
0.003011549,0.002383227
0.003006812,0.002379685
0.00300208,0.002376156
0.002997352,0.00237264
0.00299263,0.002369137
0.002987913,0.002365646
0.002983201,0.002362167
0.002978494,0.002358701
0.002973793,0.002355247
0.002969096,0.002351806
0.002964405,0.002348377
0.002959718,0.002344959
0.002955038,0.002341554
0.002950362,0.00233816
0.002945692,0.002334779
0.002941027,0.002331408
0.002936368,0.00232805
0.002931714,0.002324703
0.002927066,0.002321367
0.002922424,0.002318042
0.002917788,0.002314729
0.002913157,0.002311426
0.002908533,0.002308134
0.002903915,0.002304853
0.002899302,0.002301583
0.002894696,0.002298324
0.002890097,0.002295074
0.002885504,0.002291836
0.002880917,0.002288607
0.002876337,0.002285389
0.002871764,0.00228218
0.002867198,0.002278982
0.002862639,0.002275793
0.002858087,0.002272614
0.002853543,0.002269444
0.002849005,0.002266284
0.002844475,0.002263134
0.002839953,0.002259992
0.002835439,0.00225686
0.002830932,0.002253736
0.002826434,0.002250622
0.002821943,0.002247516
0.002817461,0.002244419
0.002812987,0.002241331
0.002808522,0.002238251
0.002804065,0.00223518
0.002799617,0.002232116
0.002795178,0.002229061
0.002790748,0.002226014
0.002786327,0.002222975
0.002781915,0.002219943
0.002777513,0.00221692
0.00277312,0.002213904
0.002768737,0.002210895
0.002764364,0.002207894
0.00276,0.0022049
0.002755647,0.002201914
0.002751303,0.002198934
0.00274697,0.002195962
0.002742648,0.002192997
0.002738335,0.002190038
0.002734034,0.002187086
0.002729743,0.002184141
0.002725462,0.002181202
0.002721193,0.00217827
0.002716935,0.002175344
0.002712688,0.002172425
0.002708452,0.002169512
0.002704228,0.002166604
0.002700015,0.002163703
0.002695813,0.002160808
0.002691623,0.002157919
0.002687445,0.002155036
0.002683279,0.002152158
0.002679125,0.002149286
0.002674982,0.00214642
0.002670852,0.002143559
0.002666734,0.002140704
0.002662628,0.002137854
0.002658534,0.002135009
0.002654453,0.00213217
0.002650384,0.002129335
0.002646327,0.002126506
0.002642283,0.002123682
0.002638252,0.002120864
0.002634234,0.00211805
0.002630228,0.002115241
0.002626235,0.002112437
0.002622254,0.002109637
0.002618287,0.002106843
0.002614332,0.002104053
0.002610391,0.002101268
0.002606462,0.002098488
0.002602546,0.002095712
0.002598643,0.002092941
0.002594754,0.002090174
0.002590877,0.002087412
0.002587014,0.002084654
0.002583163,0.002081901
0.002579326,0.002079152
0.002575502,0.002076407
0.00257169,0.002073667
0.002567892,0.002070931
0.002564107,0.0020682
0.002560335,0.002065472
0.002556577,0.002062749
0.002552831,0.002060031
0.002549098,0.002057316
0.002545379,0.002054606
0.002541672,0.0020519
0.002537978,0.002049198
0.002534298,0.0020465
0.00253063,0.002043807
0.002526975,0.002041117
0.002523333,0.002038432
0.002519704,0.002035751
0.002516087,0.002033074
0.002512484,0.002030401
0.002508893,0.002027733
0.002505314,0.002025068
0.002501748,0.002022408
0.002498195,0.002019752
0.002494654,0.0020171
0.002491126,0.002014452
0.00248761,0.002011809
0.002484106,0.002009169
0.002480614,0.002006534
0.002477135,0.002003903
0.002473667,0.002001276
0.002470212,0.001998654
0.002466768,0.001996035
0.002463337,0.001993421
0.002459917,0.001990812
0.002456508,0.001988206
0.002453112,0.001985605
0.002449726,0.001983009
0.002446353,0.001980416
0.00244299,0.001977828
0.002439639,0.001975245
0.002436298,0.001972666
0.002432969,0.001970091
0.002429651,0.001967521
0.002426344,0.001964955
0.002423047,0.001962394
0.002419761,0.001959837
0.002416486,0.001957285
0.002413221,0.001954737
0.002409966,0.001952195
0.002406721,0.001949656
0.002403487,0.001947123
0.002400263,0.001944594
0.002397048,0.00194207
0.002393844,0.001939551
0.002390649,0.001937036
0.002387463,0.001934526
0.002384287,0.001932022
0.002381121,0.001929522
0.002377964,0.001927026
0.002374816,0.001924536
0.002371677,0.001922051
0.002368547,0.001919571
0.002365425,0.001917096
0.002362313,0.001914626
0.002359209,0.001912161
0.002356113,0.001909701
0.002353026,0.001907246
0.002349947,0.001904797
0.002346877,0.001902352
0.002343814,0.001899913
0.00234076,0.001897479
0.002337713,0.001895051
0.002334674,0.001892627
0.002331642,0.001890209
0.002328618,0.001887797
0.002325602,0.00188539
0.002322593,0.001882988
0.002319591,0.001880592
0.002316596,0.001878201
0.002313608,0.001875815
0.002310627,0.001873436
0.002307653,0.001871061
0.002304686,0.001868692
0.002301725,0.001866329
0.002298771,0.001863972
0.002295823,0.00186162
0.002292882,0.001859273
0.002289946,0.001856933
0.002287017,0.001854598
0.002284094,0.001852269
0.002281177,0.001849945
0.002278266,0.001847627
0.002275361,0.001845315
0.002272461,0.001843009
0.002269568,0.001840709
0.002266679,0.001838414
0.002263796,0.001836125
0.002260919,0.001833842
0.002258047,0.001831565
0.00225518,0.001829294
0.002252318,0.001827028
0.002249462,0.001824768
0.00224661,0.001822515
0.002243764,0.001820267
0.002240922,0.001818025
0.002238086,0.001815789
0.002235254,0.001813559
0.002232427,0.001811334
0.002229604,0.001809116
0.002226787,0.001806903
0.002223974,0.001804697
0.002221165,0.001802496
0.002218361,0.001800301
0.002215561,0.001798113
0.002212766,0.00179593
0.002209975,0.001793753
0.002207188,0.001791581
0.002204406,0.001789416
0.002201628,0.001787257
0.002198854,0.001785103
0.002196084,0.001782956
0.002193318,0.001780814
0.002190557,0.001778678
0.0021878,0.001776548
0.002185046,0.001774424
0.002182297,0.001772305
0.002179551,0.001770193
0.00217681,0.001768086
0.002174073,0.001765985
0.002171339,0.001763889
0.00216861,0.0017618
0.002165884,0.001759716
0.002163162,0.001757638
0.002160444,0.001755565
0.00215773,0.001753499
0.00215502,0.001751438
0.002152314,0.001749382
0.002149612,0.001747332
0.002146913,0.001745288
0.002144218,0.001743249
0.002141528,0.001741216
0.002138841,0.001739188
0.002136158,0.001737166
0.002133478,0.001735149
0.002130803,0.001733138
0.002128132,0.001731132
0.002125464,0.001729131
0.0021228,0.001727136
0.00212014,0.001725146
0.002117485,0.001723162
0.002114833,0.001721182
0.002112185,0.001719208
0.00210954,0.001717239
0.0021069,0.001715276
0.002104264,0.001713317
0.002101632,0.001711364
0.002099004,0.001709415
0.00209638,0.001707472
0.00209376,0.001705533
0.002091144,0.0017036
0.002088533,0.001701671
0.002085925,0.001699747
0.002083321,0.001697829
0.002080722,0.001695915
0.002078127,0.001694005
0.002075536,0.001692101
0.00207295,0.001690201
0.002070367,0.001688306
0.002067789,0.001686416
0.002065216,0.00168453
0.002062646,0.001682648
0.002060081,0.001680771
0.002057521,0.001678899
0.002054965,0.001677031
0.002052413,0.001675168
0.002049866,0.001673309
0.002047324,0.001671454
0.002044786,0.001669603
0.002042252,0.001667757
0.002039724,0.001665915
0.0020372,0.001664077
0.00203468,0.001662243
0.002032166,0.001660413
0.002029656,0.001658588
0.00202715,0.001656766
0.00202465,0.001654948
0.002022155,0.001653135
0.002019664,0.001651325
0.002017178,0.001649519
0.002014697,0.001647717
0.002012222,0.001645918
0.002009751,0.001644123
0.002007285,0.001642333
0.002004824,0.001640545
0.002002368,0.001638762
0.001999918,0.001636982
0.001997472,0.001635205
0.001995032,0.001633432
0.001992596,0.001631663
0.001990166,0.001629896
0.001987741,0.001628134
0.001985322,0.001626375
0.001982908,0.001624619
0.001980499,0.001622866
0.001978095,0.001621117
0.001975696,0.001619371
0.001973303,0.001617628
0.001970916,0.001615888
0.001968533,0.001614152
0.001966157,0.001612418
0.001963785,0.001610688
0.001961419,0.001608961
0.001959059,0.001607236
0.001956704,0.001605515
0.001954354,0.001603797
0.00195201,0.001602081
0.001949672,0.001600369
0.001947339,0.001598659
0.001945011,0.001596953
0.00194269,0.001595249
0.001940373,0.001593548
0.001938063,0.001591849
0.001935758,0.001590154
0.001933458,0.001588461
0.001931164,0.001586771
0.001928876,0.001585083
0.001926593,0.001583399
0.001924316,0.001581716
0.001922045,0.001580037
0.001919779,0.00157836
0.001917519,0.001576685
0.001915265,0.001575014
0.001913016,0.001573344
0.001910773,0.001571678
0.001908535,0.001570013
0.001906303,0.001568352
0.001904077,0.001566692
0.001901856,0.001565035
0.001899641,0.001563381
0.001897432,0.001561729
0.001895228,0.001560079
0.00189303,0.001558432
0.001890837,0.001556788
0.00188865,0.001555145
0.001886469,0.001553505
0.001884293,0.001551867
0.001882122,0.001550232
0.001879957,0.001548599
0.001877798,0.001546968
0.001875644,0.00154534
0.001873496,0.001543714
0.001871353,0.00154209
0.001869216,0.001540468
0.001867084,0.001538849
0.001864958,0.001537232
0.001862837,0.001535618
0.001860721,0.001534005
0.001858611,0.001532395
0.001856506,0.001530787
0.001854406,0.001529182
0.001852312,0.001527578
0.001850223,0.001525977
0.001848139,0.001524378
0.001846061,0.001522782
0.001843987,0.001521187
0.001841919,0.001519595
0.001839856,0.001518006
0.001837799,0.001516418
0.001835746,0.001514833
0.001833699,0.00151325
0.001831656,0.001511669
0.001829619,0.00151009
0.001827586,0.001508514
0.001825559,0.00150694
0.001823536,0.001505368
0.001821519,0.001503799
0.001819506,0.001502232
0.001817498,0.001500667
0.001815495,0.001499105
0.001813497,0.001497544
0.001811503,0.001495986
0.001809514,0.001494431
0.00180753,0.001492878
0.001805551,0.001491327
0.001803576,0.001489778
0.001801606,0.001488232
0.00179964,0.001486688
0.001797679,0.001485146
0.001795723,0.001483607
0.001793771,0.00148207
0.001791823,0.001480536
0.00178988,0.001479004
0.001787941,0.001477474
0.001786006,0.001475947
0.001784076,0.001474422
0.00178215,0.0014729
0.001780228,0.00147138
0.001778311,0.001469862
0.001776397,0.001468347
0.001774488,0.001466834
0.001772583,0.001465324
0.001770682,0.001463817
0.001768785,0.001462312
0.001766892,0.001460809
0.001765003,0.001459309
0.001763117,0.001457811
0.001761236,0.001456316
0.001759359,0.001454824
0.001757485,0.001453334
