100nm,200nm,400nm,800nm
0.012533774,0.010530472,0.007130998,0.004129524
0.012498113,0.010509271,0.007119145,0.004124932
0.012462674,0.010488135,0.007107339,0.00412035
0.012427459,0.01046706,0.007095579,0.004115778
0.012392466,0.010446046,0.007083865,0.004111217
0.012357696,0.010425091,0.007072196,0.004106666
0.01232315,0.010404192,0.007060571,0.004102125
0.012288826,0.010383347,0.00704899,0.004097594
0.012254725,0.010362556,0.007037452,0.004093074
0.012220846,0.010341815,0.007025956,0.004088564
0.01218719,0.010321125,0.007014502,0.004084064
0.012153756,0.010300482,0.00700309,0.004079575
0.012120544,0.010279886,0.006991718,0.004075095
0.012087552,0.010259335,0.006980386,0.004070627
0.012054781,0.010238827,0.006969094,0.004066168
0.01202223,0.010218361,0.00695784,0.00406172
0.011989899,0.010197937,0.006946625,0.004057282
0.011957786,0.010177551,0.006935447,0.004052854
0.011925891,0.010157204,0.006924306,0.004048437
0.011894214,0.010136895,0.006913202,0.004044029
0.011862753,0.010116621,0.006902133,0.004039632
0.011831507,0.010096382,0.0068911,0.004035246
0.011800476,0.010076176,0.006880102,0.004030869
0.011769659,0.010056004,0.006869138,0.004026503
0.011739054,0.010035863,0.006858207,0.004022147
0.011708661,0.010015754,0.00684731,0.004017801
0.011678478,0.009995675,0.006836445,0.004013465
0.011648505,0.009975625,0.006825612,0.00400914
0.011618739,0.009955604,0.006814811,0.004004824
0.01158918,0.00993561,0.00680404,0.004000519
0.011559827,0.009915644,0.0067933,0.003996224
0.011530678,0.009895705,0.00678259,0.003991938
0.011501732,0.009875792,0.006771909,0.003987663
0.011472987,0.009855905,0.006761258,0.003983398
0.011444442,0.009836043,0.006750635,0.003979143
0.011416096,0.009816205,0.00674004,0.003974898
0.011387947,0.009796392,0.006729472,0.003970663
0.011359993,0.009776603,0.006718931,0.003966438
0.011332233,0.009756837,0.006708418,0.003962223
0.011304666,0.009737095,0.00669793,0.003958017
0.011277289,0.009717376,0.006687468,0.003953822
0.011250102,0.009697681,0.006677032,0.003949636
0.011223102,0.009678008,0.00666662,0.00394546
0.011196288,0.009658358,0.006656233,0.003941294
0.011169658,0.009638731,0.00664587,0.003937137
0.01114321,0.009619126,0.006635531,0.003932991
0.011116942,0.009599544,0.006625216,0.003928854
0.011090854,0.009579985,0.006614923,0.003924726
0.011064942,0.009560449,0.006604653,0.003920608
0.011039205,0.009540935,0.006594406,0.0039165
0.011013641,0.009521445,0.00658418,0.003912401
0.010988249,0.009501977,0.006573977,0.003908311
0.010963026,0.009482533,0.006563794,0.003904231
0.010937971,0.009463113,0.006553633,0.003900161
0.010913082,0.009443716,0.006543493,0.003896099
0.010888356,0.009424344,0.006533373,0.003892047
0.010863792,0.009404995,0.006523274,0.003888004
0.010839387,0.009385672,0.006513194,0.003883971
0.010815141,0.009366373,0.006503134,0.003879946
0.01079105,0.0093471,0.006493094,0.003875931
0.010767114,0.009327853,0.006483073,0.003871925
0.010743329,0.009308632,0.006473071,0.003867928
0.010719694,0.009289438,0.006463088,0.00386394
0.010696207,0.00927027,0.006453123,0.00385996
0.010672866,0.009251131,0.006443177,0.00385599
0.010649668,0.009232019,0.006433249,0.003852028
0.010626613,0.009212936,0.00642334,0.003848076
0.010603697,0.009193882,0.006413448,0.003844132
0.010580919,0.009174857,0.006403574,0.003840196
0.010558277,0.009155863,0.006393718,0.00383627
0.010535768,0.009136899,0.006383879,0.003832352
0.010513391,0.009117966,0.006374057,0.003828442
0.010491144,0.009099066,0.006364253,0.003824541
0.010469025,0.009080197,0.006354466,0.003820649
0.010447031,0.009061362,0.006344696,0.003816765
0.010425161,0.009042561,0.006334943,0.003812889
0.010403412,0.009023793,0.006325207,0.003809021
0.010381783,0.009005061,0.006315487,0.003805162
0.010360272,0.008986364,0.006305785,0.003801311
0.010338876,0.008967703,0.006296099,0.003797468
0.010317594,0.00894908,0.006286429,0.003793633
0.010296424,0.008930493,0.006276777,0.003789806
0.010275364,0.008911945,0.00626714,0.003785987
0.010254411,0.008893435,0.006257521,0.003782176
0.010233564,0.008874965,0.006247917,0.003778373
0.010212821,0.008856535,0.00623833,0.003774578
0.01019218,0.008838146,0.00622876,0.00377079
0.01017164,0.008819798,0.006219206,0.00376701
0.010151197,0.008801492,0.006209669,0.003763238
0.010130851,0.008783229,0.006200148,0.003759474
0.0101106,0.00876501,0.006190644,0.003755717
0.010090441,0.008746834,0.006181156,0.003751967
0.010070373,0.008728703,0.006171685,0.003748225
0.010050395,0.008710618,0.00616223,0.00374449
0.010030503,0.008692579,0.006152792,0.003740763
0.010010698,0.008674586,0.006143371,0.003737043
0.009990976,0.00865664,0.006133966,0.00373333
0.009971336,0.008638743,0.006124579,0.003729625
0.009951776,0.008620894,0.006115208,0.003725926
0.009932296,0.008603094,0.006105854,0.003722235
0.009912892,0.008585344,0.006096517,0.00371855
0.009893564,0.008567644,0.006087198,0.003714873
0.00987431,0.008549995,0.006077895,0.003711203
0.009855128,0.008532398,0.00606861,0.003707539
0.009836016,0.008514853,0.006059342,0.003703882
0.009816974,0.008497361,0.006050092,0.003700233
0.009797999,0.008479922,0.006040859,0.003696589
0.009779091,0.008462537,0.006031644,0.003692953
0.009760247,0.008445206,0.006022446,0.003689323
0.009741467,0.00842793,0.006013267,0.0036857
0.009722748,0.00841071,0.006004105,0.003682083
0.00970409,0.008393546,0.005994962,0.003678473
0.009685491,0.008376438,0.005985837,0.00367487
0.009666949,0.008359387,0.00597673,0.003671272
0.009648464,0.008342393,0.005967641,0.003667681
0.009630034,0.008325458,0.005958572,0.003664097
0.009611658,0.00830858,0.00594952,0.003660519
0.009593335,0.008291762,0.005940488,0.003656947
0.009575063,0.008275002,0.005931475,0.003653381
0.009556842,0.008258302,0.00592248,0.003649821
0.00953867,0.008241663,0.005913505,0.003646268
0.009520546,0.008225083,0.005904549,0.00364272
0.009502468,0.008208565,0.005895613,0.003639179
0.009484437,0.008192107,0.005886696,0.003635643
0.009466451,0.008175711,0.005877799,0.003632114
0.009448508,0.008159377,0.005868921,0.00362859
0.009430609,0.008143105,0.005860064,0.003625073
0.009412751,0.008126895,0.005851227,0.003621561
0.009394935,0.008110748,0.00584241,0.003618055
0.009377159,0.008094664,0.005833613,0.003614555
0.009359422,0.008078643,0.005824837,0.00361106
0.009341723,0.008062685,0.005816082,0.003607572
0.009324063,0.008046792,0.005807347,0.003604089
0.009306439,0.008030962,0.005798633,0.003600611
0.009288852,0.008015196,0.00578994,0.003597139
0.0092713,0.007999494,0.005781268,0.003593673
0.009253783,0.007983857,0.005772618,0.003590213
0.0092363,0.007968285,0.005763988,0.003586757
0.00921885,0.007952777,0.005755381,0.003583308
0.009201434,0.007937334,0.005746795,0.003579864
0.00918405,0.007921956,0.00573823,0.003576425
0.009166698,0.007906643,0.005729688,0.003572992
0.009149377,0.007891395,0.005721167,0.003569564
0.009132087,0.007876212,0.005712669,0.003566141
0.009114827,0.007861095,0.005704192,0.003562724
0.009097597,0.007846042,0.005695738,0.003559312
0.009080396,0.007831055,0.005687306,0.003555906
0.009063225,0.007816133,0.005678897,0.003552505
0.009046082,0.007801277,0.00567051,0.003549109
0.009028968,0.007786485,0.005662146,0.003545718
0.009011882,0.007771759,0.005653805,0.003542332
0.008994824,0.007757098,0.005645487,0.003538952
0.008977793,0.007742501,0.005637191,0.003535577
0.008960789,0.00772797,0.005628919,0.003532207
0.008943813,0.007713504,0.00562067,0.003528842
0.008926863,0.007699102,0.005612444,0.003525482
0.00890994,0.007684765,0.005604241,0.003522128
0.008893043,0.007670492,0.005596061,0.003518778
0.008876173,0.007656283,0.005587905,0.003515434
0.008859329,0.007642139,0.005579773,0.003512094
0.008842512,0.007628058,0.005571663,0.00350876
0.00882572,0.007614041,0.005563578,0.003505431
0.008808955,0.007600088,0.005555516,0.003502106
0.008792215,0.007586198,0.005547478,0.003498787
0.008775502,0.00757237,0.005539464,0.003495473
0.008758814,0.007558606,0.005531473,0.003492164
0.008742153,0.007544904,0.005523506,0.00348886
0.008725518,0.007531264,0.005515563,0.00348556
0.008708909,0.007517687,0.005507644,0.003482266
0.008692326,0.007504171,0.005499749,0.003478977
0.008675769,0.007490716,0.005491878,0.003475693
0.008659239,0.007477322,0.005484031,0.003472413
0.008642735,0.007463989,0.005476207,0.003469139
0.008626259,0.007450716,0.005468408,0.003465869
0.008609808,0.007437504,0.005460633,0.003462605
0.008593385,0.00742435,0.005452882,0.003459345
0.008576989,0.007411257,0.005445155,0.003456091
0.008560621,0.007398221,0.005437451,0.003452841
0.00854428,0.007385245,0.005429772,0.003449596
0.008527967,0.007372326,0.005422117,0.003446356
0.008511681,0.007359465,0.005414486,0.003443121
0.008495425,0.007346662,0.005406879,0.003439891
0.008479196,0.007333915,0.005399296,0.003436666
0.008462996,0.007321224,0.005391736,0.003433446
0.008446826,0.007308589,0.005384201,0.003430231
0.008430684,0.00729601,0.00537669,0.003427021
0.008414573,0.007283486,0.005369202,0.003423815
0.008398491,0.007271016,0.005361738,0.003420615
0.008382439,0.007258601,0.005354298,0.003417419
0.008366418,0.007246239,0.005346881,0.003414229
0.008350428,0.00723393,0.005339488,0.003411043
0.008334468,0.007221673,0.005332119,0.003407862
0.008318541,0.007209469,0.005324773,0.003404687
0.008302645,0.007197316,0.005317451,0.003401516
0.008286781,0.007185215,0.005310152,0.00339835
0.00827095,0.007173163,0.005302877,0.003395189
0.008255151,0.007161162,0.005295625,0.003392033
0.008239386,0.007149211,0.005288396,0.003388882
0.008223654,0.007137308,0.00528119,0.003385736
0.008207956,0.007125454,0.005274007,0.003382595
0.008192292,0.007113648,0.005266847,0.003379459
0.008176663,0.007101889,0.00525971,0.003376327
0.008161069,0.007090177,0.005252595,0.003373201
0.00814551,0.007078512,0.005245503,0.00337008
0.008129987,0.007066892,0.005238434,0.003366964
0.008114501,0.007055318,0.005231388,0.003363853
0.00809905,0.007043788,0.005224363,0.003360746
0.008083636,0.007032302,0.005217361,0.003357645
0.00806826,0.00702086,0.005210381,0.003354549
0.008052921,0.007009461,0.005203423,0.003351458
0.00803762,0.006998104,0.005196487,0.003348372
0.008022357,0.00698679,0.005189573,0.003345291
0.008007133,0.006975516,0.00518268,0.003342215
0.007991948,0.006964284,0.005175809,0.003339143
0.007976802,0.006953092,0.005168959,0.003336077
0.007961696,0.00694194,0.005162131,0.003333017
0.00794663,0.006930826,0.005155324,0.003329961
0.007931605,0.006919752,0.005148538,0.00332691
0.00791662,0.006908716,0.005141772,0.003323864
0.007901676,0.006897717,0.005135028,0.003320824
0.007886774,0.006886755,0.005128304,0.003317788
0.007871913,0.00687583,0.005121601,0.003314758
0.007857095,0.006864941,0.005114917,0.003311732
0.007842319,0.006854088,0.005108254,0.003308712
0.007827586,0.006843269,0.005101612,0.003305697
0.007812896,0.006832485,0.005094989,0.003302687
0.007798249,0.006821734,0.005088385,0.003299682
0.007783646,0.006811018,0.005081802,0.003296682
0.007769086,0.006800334,0.005075238,0.003293687
0.007754571,0.006789682,0.005068693,0.003290698
0.007740101,0.006779062,0.005062167,0.003287713
0.007725675,0.006768474,0.00505566,0.003284734
0.007711294,0.006757917,0.005049172,0.00328176
0.007696959,0.00674739,0.005042703,0.003278791
0.007682669,0.006736893,0.005036252,0.003275827
0.007668425,0.006726426,0.00502982,0.003272868
0.007654227,0.006715988,0.005023405,0.003269915
0.007640076,0.006705578,0.005017009,0.003266967
0.007625971,0.006695197,0.005010631,0.003264023
0.007611912,0.006684843,0.00500427,0.003261085
0.007597901,0.006674517,0.004997927,0.003258153
0.007583936,0.006664217,0.004991602,0.003255225
0.007570019,0.006653944,0.004985293,0.003252302
0.00755615,0.006643697,0.004979002,0.003249385
0.007542328,0.006633475,0.004972728,0.003246473
0.007528554,0.006623279,0.00496647,0.003243566
0.007514828,0.006613107,0.004960229,0.003240664
0.00750115,0.00660296,0.004954004,0.003237767
0.00748752,0.006592837,0.004947796,0.003234876
0.007473939,0.006582738,0.004941604,0.00323199
0.007460406,0.006572662,0.004935427,0.003229109
0.007446922,0.006562609,0.004929267,0.003226233
0.007433487,0.006552579,0.004923122,0.003223362
0.0074201,0.006542571,0.004916992,0.003220496
0.007406763,0.006532585,0.004910878,0.003217636
0.007393474,0.00652262,0.004904779,0.003214781
0.007380235,0.006512677,0.004898696,0.003211931
0.007367044,0.006502756,0.004892626,0.003209086
0.007353903,0.006492854,0.004886572,0.003206246
0.007340811,0.006482974,0.004880532,0.003203411
0.007327768,0.006473113,0.004874507,0.003200582
0.007314774,0.006463273,0.004868496,0.003197758
0.007301829,0.006453452,0.004862499,0.003194938
0.007288934,0.00644365,0.004856516,0.003192124
0.007276088,0.006433868,0.004850546,0.003189316
0.007263291,0.006424105,0.004844591,0.003186512
0.007250543,0.00641436,0.004838649,0.003183713
0.007237845,0.006404634,0.00483272,0.00318092
0.007225195,0.006394927,0.004826805,0.003178131
0.007212595,0.006385237,0.004820902,0.003175348
0.007200043,0.006375565,0.004815013,0.00317257
0.00718754,0.006365912,0.004809136,0.003169796
0.007175086,0.006356275,0.004803273,0.003167028
0.007162681,0.006346656,0.004797421,0.003164265
0.007150325,0.006337055,0.004791583,0.003161507
0.007138016,0.00632747,0.004785756,0.003158754
0.007125757,0.006317903,0.004779942,0.003156006
0.007113545,0.006308352,0.00477414,0.003153264
0.007101382,0.006298818,0.004768349,0.003150526
0.007089266,0.006289301,0.004762571,0.003147793
0.007077199,0.0062798,0.004756804,0.003145065
0.007065179,0.006270315,0.004751049,0.003142342
0.007053206,0.006260847,0.004745306,0.003139624
0.007041281,0.006251395,0.004739574,0.003136911
0.007029402,0.00624196,0.004733853,0.003134203
0.007017571,0.00623254,0.004728143,0.0031315
0.007005787,0.006223136,0.004722444,0.003128802
0.006994048,0.006213749,0.004716757,0.003126109
0.006982357,0.006204377,0.00471108,0.00312342
0.006970711,0.006195021,0.004705414,0.003120737
0.006959111,0.006185681,0.004699759,0.003118058
0.006947557,0.006176357,0.004694114,0.003115385
0.006936048,0.006167048,0.00468848,0.003112716
0.006924584,0.006157756,0.004682856,0.003110051
0.006913165,0.006148479,0.004677242,0.003107392
0.00690179,0.006139218,0.004671639,0.003104738
0.00689046,0.006129973,0.004666046,0.003102088
0.006879174,0.006120743,0.004660463,0.003099443
0.006867931,0.006111529,0.00465489,0.003096803
0.006856732,0.006102331,0.004649328,0.003094167
0.006845576,0.006093149,0.004643774,0.003091536
0.006834463,0.006083983,0.004638231,0.00308891
0.006823393,0.006074833,0.004632698,0.003086289
0.006812365,0.006065699,0.004627174,0.003083672
0.006801378,0.006056581,0.00462166,0.00308106
0.006790434,0.006047479,0.004616155,0.003078452
0.00677953,0.006038393,0.00461066,0.003075849
0.006768668,0.006029323,0.004605175,0.003073251
0.006757846,0.006020269,0.004599699,0.003070657
0.006747065,0.006011232,0.004594232,0.003068068
0.006736323,0.006002211,0.004588775,0.003065483
0.006725621,0.005993207,0.004583326,0.003062903
0.006714959,0.005984219,0.004577888,0.003060327
0.006704335,0.005975248,0.004572458,0.003057756
0.00669375,0.005966293,0.004567037,0.003055189
0.006683203,0.005957355,0.004561626,0.003052627
0.006672694,0.005948435,0.004556224,0.003050069
0.006662222,0.005939531,0.004550831,0.003047515
0.006651788,0.005930644,0.004545446,0.003044966
0.00664139,0.005921775,0.004540071,0.003042421
0.006631029,0.005912923,0.004534705,0.003039881
0.006620704,0.005904088,0.004529348,0.003037344
0.006610414,0.00589527,0.004524,0.003034812
0.00660016,0.005886471,0.004518661,0.003032285
0.00658994,0.005877689,0.00451333,0.003029761
0.006579756,0.005868925,0.004508009,0.003027242
0.006569605,0.005860179,0.004502696,0.003024727
0.006559488,0.005851451,0.004497393,0.003022216
0.006549405,0.005842741,0.004492098,0.00301971
0.006539355,0.005834049,0.004486812,0.003017207
0.006529337,0.005825376,0.004481535,0.003014709
0.006519352,0.005816721,0.004476267,0.003012215
0.006509399,0.005808085,0.004471007,0.003009724
0.006499477,0.005799468,0.004465757,0.003007238
0.006489586,0.00579087,0.004460515,0.003004756
0.006479727,0.005782291,0.004455283,0.003002278
0.006469897,0.00577373,0.004450059,0.002999804
0.006460098,0.00576519,0.004444844,0.002997334
0.006450329,0.005756668,0.004439638,0.002994868
0.006440589,0.005748166,0.00443444,0.002992406
0.006430878,0.005739684,0.004429252,0.002989948
0.006421195,0.005731221,0.004424073,0.002987493
0.006411541,0.005722778,0.004418902,0.002985043
