Homogeneous,Core - Shell
0.010478113,0.009430609
0.01046153,0.009412751
0.01044487,0.009394935
0.010428137,0.009377159
0.010411335,0.009359422
0.010394467,0.009341723
0.010377537,0.009324063
0.010360549,0.009306439
0.010343506,0.009288852
0.010326412,0.0092713
0.01030927,0.009253783
0.010292085,0.0092363
0.010274858,0.00921885
0.010257595,0.009201434
0.010240297,0.00918405
0.01022297,0.009166698
0.010205615,0.009149377
0.010188236,0.009132087
0.010170836,0.009114827
0.010153419,0.009097597
0.010135987,0.009080396
0.010118543,0.009063225
0.010101091,0.009046082
0.010083634,0.009028968
0.010066174,0.009011882
0.010048714,0.008994824
0.010031257,0.008977793
0.010013806,0.008960789
0.009996363,0.008943813
0.009978931,0.008926863
0.009961513,0.00890994
0.009944111,0.008893043
0.009926727,0.008876173
0.009909365,0.008859329
0.009892025,0.008842512
0.009874711,0.00882572
0.009857425,0.008808955
0.009840169,0.008792215
0.009822945,0.008775502
0.009805755,0.008758814
0.0097886,0.008742153
0.009771484,0.008725518
0.009754408,0.008708909
0.009737373,0.008692326
0.009720381,0.008675769
0.009703434,0.008659239
0.009686534,0.008642735
0.009669681,0.008626259
0.009652879,0.008609808
0.009636127,0.008593385
0.009619428,0.008576989
0.009602782,0.008560621
0.009586191,0.00854428
0.009569655,0.008527967
0.009553177,0.008511681
0.009536757,0.008495425
0.009520397,0.008479196
0.009504096,0.008462996
0.009487856,0.008446826
0.009471677,0.008430684
0.009455562,0.008414573
0.009439509,0.008398491
0.009423519,0.008382439
0.009407595,0.008366418
0.009391734,0.008350428
0.009375939,0.008334468
0.00936021,0.008318541
0.009344546,0.008302645
0.009328949,0.008286781
0.009313418,0.00827095
0.009297954,0.008255151
0.009282556,0.008239386
0.009267225,0.008223654
0.009251961,0.008207956
0.009236764,0.008192292
0.009221633,0.008176663
0.009206569,0.008161069
0.009191571,0.00814551
0.009176639,0.008129987
0.009161772,0.008114501
0.009146972,0.00809905
0.009132236,0.008083636
0.009117565,0.00806826
0.009102958,0.008052921
0.009088415,0.00803762
0.009073935,0.008022357
0.009059517,0.008007133
0.009045162,0.007991948
0.009030868,0.007976802
0.009016634,0.007961696
0.009002461,0.00794663
0.008988346,0.007931605
0.00897429,0.00791662
0.008960291,0.007901676
0.008946349,0.007886774
0.008932463,0.007871913
0.008918631,0.007857095
0.008904854,0.007842319
0.008891129,0.007827586
0.008877456,0.007812896
0.008863835,0.007798249
0.008850263,0.007783646
0.008836741,0.007769086
0.008823266,0.007754571
0.008809838,0.007740101
0.008796455,0.007725675
0.008783117,0.007711294
0.008769823,0.007696959
0.00875657,0.007682669
0.008743359,0.007668425
0.008730188,0.007654227
0.008717056,0.007640076
0.008703961,0.007625971
0.008690903,0.007611912
0.008677879,0.007597901
0.00866489,0.007583936
0.008651934,0.007570019
0.00863901,0.00755615
0.008626115,0.007542328
0.008613251,0.007528554
0.008600414,0.007514828
0.008587604,0.00750115
0.008574819,0.00748752
0.00856206,0.007473939
0.008549323,0.007460406
0.008536609,0.007446922
0.008523916,0.007433487
0.008511242,0.0074201
0.008498587,0.007406763
0.00848595,0.007393474
0.008473329,0.007380235
0.008460724,0.007367044
0.008448133,0.007353903
0.008435555,0.007340811
0.008422989,0.007327768
0.008410435,0.007314774
0.00839789,0.007301829
0.008385355,0.007288934
0.008372827,0.007276088
0.008360307,0.007263291
0.008347793,0.007250543
0.008335284,0.007237845
0.00832278,0.007225195
0.008310279,0.007212595
0.00829778,0.007200043
0.008285284,0.00718754
0.008272789,0.007175086
0.008260293,0.007162681
0.008247797,0.007150325
0.0082353,0.007138016
0.008222801,0.007125757
0.0082103,0.007113545
0.008197795,0.007101382
0.008185286,0.007089266
0.008172772,0.007077199
0.008160254,0.007065179
0.00814773,0.007053206
0.008135199,0.007041281
0.008122662,0.007029402
0.008110118,0.007017571
0.008097567,0.007005787
0.008085008,0.006994048
0.00807244,0.006982357
0.008059864,0.006970711
0.008047278,0.006959111
0.008034684,0.006947557
0.00802208,0.006936048
0.008009466,0.006924584
0.007996843,0.006913165
0.007984209,0.00690179
0.007971565,0.00689046
0.007958911,0.006879174
0.007946247,0.006867931
0.007933572,0.006856732
0.007920886,0.006845576
0.00790819,0.006834463
0.007895484,0.006823393
0.007882767,0.006812365
0.007870039,0.006801378
0.007857302,0.006790434
0.007844554,0.00677953
0.007831796,0.006768668
0.007819029,0.006757846
0.007806252,0.006747065
0.007793465,0.006736323
0.00778067,0.006725621
0.007767865,0.006714959
0.007755052,0.006704335
0.00774223,0.00669375
0.007729401,0.006683203
0.007716564,0.006672694
0.00770372,0.006662222
0.007690869,0.006651788
0.007678011,0.00664139
0.007665148,0.006631029
0.007652279,0.006620704
0.007639405,0.006610414
0.007626526,0.00660016
0.007613643,0.00658994
0.007600757,0.006579756
0.007587868,0.006569605
0.007574976,0.006559488
0.007562082,0.006549405
0.007549187,0.006539355
0.007536291,0.006529337
0.007523395,0.006519352
0.007510499,0.006509399
0.007497605,0.006499477
0.007484712,0.006489586
0.007471821,0.006479727
0.007458933,0.006469897
0.007446049,0.006460098
0.007433169,0.006450329
0.007420294,0.006440589
0.007407425,0.006430878
0.007394562,0.006421195
0.007381706,0.006411541
0.007368857,0.006401915
0.007356017,0.006392317
0.007343186,0.006382745
0.007330365,0.006373201
0.007317554,0.006363683
0.007304754,0.006354191
0.007291966,0.006344725
0.007279191,0.006335285
0.007266428,0.00632587
0.00725368,0.006316479
0.007240947,0.006307113
0.007228229,0.006297772
0.007215527,0.006288454
0.007202841,0.00627916
0.007190173,0.006269889
0.007177524,0.006260642
0.007164893,0.006251416
0.007152281,0.006242214
0.00713969,0.006233033
0.00712712,0.006223874
0.007114571,0.006214737
0.007102044,0.006205621
0.007089541,0.006196526
0.00707706,0.006187451
0.007064604,0.006178398
0.007052172,0.006169364
0.007039766,0.00616035
0.007027386,0.006151356
0.007015032,0.006142382
0.007002706,0.006133426
0.006990407,0.00612449
0.006978136,0.006115573
0.006965894,0.006106674
0.006953682,0.006097793
0.0069415,0.006088931
0.006929348,0.006080087
0.006917227,0.00607126
0.006905138,0.006062451
0.00689308,0.006053659
0.006881055,0.006044885
0.006869063,0.006036128
0.006857105,0.006027387
0.00684518,0.006018663
0.006833289,0.006009956
0.006821434,0.006001265
0.006809613,0.005992591
0.006797827,0.005983933
0.006786078,0.00597529
0.006774364,0.005966664
0.006762688,0.005958053
0.006751048,0.005949458
0.006739445,0.005940879
0.00672788,0.005932315
0.006716352,0.005923767
0.006704863,0.005915233
0.006693411,0.005906715
0.006681999,0.005898212
0.006670625,0.005889724
0.00665929,0.005881251
0.006647995,0.005872793
0.006636738,0.005864349
0.006625522,0.005855921
0.006614345,0.005847507
0.006603208,0.005839107
0.00659211,0.005830723
0.006581053,0.005822353
0.006570037,0.005813997
0.00655906,0.005805657
0.006548124,0.00579733
0.006537228,0.005789018
0.006526373,0.005780721
0.006515558,0.005772438
0.006504784,0.005764169
0.00649405,0.005755915
0.006483357,0.005747676
0.006472704,0.005739451
0.006462092,0.00573124
0.00645152,0.005723044
0.006440988,0.005714863
0.006430497,0.005706696
0.006420046,0.005698543
0.006409634,0.005690405
0.006399263,0.005682282
0.006388932,0.005674174
0.00637864,0.00566608
0.006368388,0.005658001
0.006358175,0.005649936
0.006348001,0.005641887
0.006337867,0.005633852
0.006327771,0.005625833
0.006317714,0.005617828
0.006307695,0.005609838
0.006297714,0.005601864
0.006287772,0.005593904
0.006277867,0.00558596
0.006267999,0.005578031
0.006258169,0.005570117
0.006248376,0.005562219
0.006238619,0.005554337
0.006228898,0.005546469
0.006219214,0.005538618
0.006209566,0.005530782
0.006199952,0.005522962
0.006190374,0.005515158
0.006180831,0.005507369
0.006171323,0.005499597
0.006161848,0.005491841
0.006152408,0.0054841
0.006143,0.005476376
0.006133626,0.005468669
0.006124285,0.005460977
0.006114976,0.005453303
0.006105699,0.005445644
0.006096454,0.005438002
0.00608724,0.005430377
0.006078057,0.005422769
0.006068905,0.005415178
0.006059782,0.005407603
0.00605069,0.005400046
0.006041627,0.005392505
0.006032593,0.005384982
0.006023587,0.005377476
0.00601461,0.005369987
0.006005661,0.005362515
0.005996739,0.005355061
0.005987844,0.005347625
0.005978976,0.005340206
0.005970134,0.005332804
0.005961319,0.005325421
0.005952528,0.005318055
0.005943763,0.005310707
0.005935022,0.005303377
0.005926306,0.005296065
0.005917614,0.005288771
0.005908946,0.005281495
0.0059003,0.005274237
0.005891678,0.005266997
0.005883078,0.005259776
0.0058745,0.005252573
0.005865943,0.005245388
0.005857408,0.005238221
0.005848895,0.005231074
0.005840401,0.005223944
0.005831928,0.005216833
0.005823476,0.005209741
0.005815042,0.005202667
0.005806628,0.005195612
0.005798233,0.005188576
0.005789857,0.005181558
0.005781498,0.005174559
0.005773158,0.005167579
0.005764836,0.005160618
0.005756531,0.005153675
0.005748243,0.005146751
0.005739972,0.005139846
0.005731717,0.00513296
0.005723478,0.005126093
0.005715256,0.005119245
0.005707049,0.005112415
0.005698857,0.005105605
0.005690681,0.005098813
0.00568252,0.00509204
0.005674373,0.005085286
0.005666241,0.005078551
0.005658123,0.005071835
0.005650019,0.005065138
0.005641929,0.005058459
0.005633853,0.0050518
0.00562579,0.005045159
0.00561774,0.005038537
0.005609703,0.005031934
0.005601679,0.005025349
0.005593668,0.005018783
0.005585669,0.005012236
0.005577683,0.005005707
0.005569709,0.004999197
0.005561747,0.004992706
0.005553798,0.004986233
0.00554586,0.004979778
0.005537933,0.004973342
0.005530019,0.004966925
0.005522116,0.004960525
0.005514224,0.004954144
0.005506344,0.004947781
0.005498475,0.004941437
0.005490618,0.00493511
0.005482771,0.004928801
0.005474936,0.004922511
0.005467112,0.004916238
0.005459299,0.004909983
0.005451496,0.004903746
0.005443705,0.004897526
0.005435925,0.004891324
0.005428155,0.00488514
0.005420397,0.004878973
0.005412649,0.004872824
0.005404913,0.004866691
0.005397187,0.004860576
0.005389472,0.004854478
0.005381768,0.004848397
0.005374075,0.004842333
0.005366393,0.004836286
0.005358722,0.004830256
0.005351062,0.004824242
0.005343414,0.004818245
0.005335776,0.004812264
0.00532815,0.004806299
0.005320535,0.004800351
0.005312931,0.004794419
0.005305339,0.004788503
0.005297758,0.004782603
0.005290189,0.004776719
0.005282631,0.004770851
0.005275085,0.004764998
0.005267551,0.004759161
0.005260029,0.004753339
0.005252519,0.004747532
0.005245021,0.004741741
0.005237535,0.004735964
0.005230062,0.004730203
0.005222601,0.004724457
0.005215152,0.004718725
0.005207716,0.004713008
0.005200293,0.004707305
0.005192883,0.004701617
0.005185485,0.004695943
0.005178101,0.004690283
0.00517073,0.004684638
0.005163372,0.004679006
0.005156028,0.004673388
0.005148697,0.004667784
0.00514138,0.004662193
0.005134077,0.004656616
0.005126788,0.004651053
0.005119513,0.004645502
0.005112252,0.004639965
0.005105006,0.004634441
0.005097774,0.004628929
0.005090557,0.004623431
0.005083354,0.004617945
0.005076166,0.004612471
0.005068993,0.00460701
0.005061836,0.004601562
0.005054693,0.004596126
0.005047566,0.004590701
0.005040454,0.004585289
0.005033358,0.004579889
0.005026278,0.004574501
0.005019214,0.004569124
0.005012165,0.004563759
0.005005133,0.004558405
0.004998117,0.004553063
0.004991117,0.004547732
0.004984134,0.004542412
0.004977167,0.004537104
0.004970217,0.004531806
0.004963283,0.004526519
0.004956367,0.004521243
0.004949467,0.004515977
0.004942585,0.004510723
0.00493572,0.004505478
0.004928872,0.004500245
0.004922041,0.004495021
0.004915228,0.004489808
0.004908432,0.004484605
0.004901654,0.004479411
0.004894894,0.004474228
0.004888152,0.004469055
0.004881427,0.004463892
0.00487472,0.004458738
0.004868032,0.004453594
0.004861361,0.004448459
0.004854709,0.004443334
0.004848075,0.004438219
0.004841459,0.004433113
0.004834861,0.004428016
0.004828282,0.004422928
0.004821721,0.004417849
0.004815179,0.00441278
0.004808655,0.004407719
0.00480215,0.004402668
0.004795663,0.004397625
0.004789195,0.004392592
0.004782746,0.004387567
0.004776315,0.00438255
0.004769903,0.004377543
0.00476351,0.004372544
0.004757135,0.004367553
0.004750779,0.004362571
0.004744442,0.004357598
0.004738124,0.004352633
0.004731824,0.004347676
0.004725544,0.004342728
0.004719281,0.004337788
0.004713038,0.004332857
0.004706813,0.004327933
0.004700607,0.004323018
0.00469442,0.004318111
0.004688251,0.004313212
0.004682101,0.004308321
0.00467597,0.004303439
0.004669857,0.004298564
0.004663762,0.004293697
0.004657687,0.004288839
0.004651629,0.004283988
0.00464559,0.004279145
0.004639569,0.004274311
0.004633567,0.004269484
0.004627583,0.004264665
0.004621617,0.004259854
0.004615669,0.004255051
0.004609739,0.004250255
0.004603827,0.004245468
0.004597933,0.004240688
0.004592057,0.004235917
0.004586199,0.004231153
0.004580358,0.004226397
0.004574535,0.004221648
0.004568729,0.004216908
0.004562941,0.004212175
0.00455717,0.004207451
0.004551417,0.004202734
0.004545681,0.004198025
0.004539961,0.004193323
0.004534259,0.00418863
0.004528574,0.004183944
0.004522905,0.004179266
0.004517253,0.004174596
0.004511618,0.004169934
0.004505999,0.00416528
0.004500396,0.004160634
0.00449481,0.004155995
0.00448924,0.004151365
0.004483686,0.004146742
0.004478147,0.004142127
0.004472625,0.004137521
0.004467118,0.004132922
0.004461627,0.004128331
0.004456151,0.004123748
0.004450691,0.004119173
0.004445245,0.004114606
0.004439815,0.004110047
0.0044344,0.004105496
0.004429,0.004100953
0.004423614,0.004096419
0.004418243,0.004091892
0.004412886,0.004087373
0.004407544,0.004082863
0.004402216,0.004078361
0.004396902,0.004073867
0.004391602,0.004069381
0.004386316,0.004064903
0.004381044,0.004060434
0.004375785,0.004055972
0.00437054,0.004051519
0.004365308,0.004047075
0.004360089,0.004042638
0.004354883,0.00403821
0.00434969,0.004033791
0.00434451,0.004029379
0.004339343,0.004024976
0.004334188,0.004020582
0.004329046,0.004016196
0.004323916,0.004011818
0.004318799,0.004007449
0.004313693,0.004003088
0.0043086,0.003998736
0.004303518,0.003994392
0.004298448,0.003990057
0.00429339,0.00398573
0.004288343,0.003981412
0.004283308,0.003977103
0.004278284,0.003972802
0.004273271,0.003968509
0.004268269,0.003964226
0.004263279,0.003959951
0.004258299,0.003955684
0.004253329,0.003951427
0.004248371,0.003947178
0.004243423,0.003942938
0.004238485,0.003938706
0.004233558,0.003934483
0.004228641,0.003930269
0.004223734,0.003926064
0.004218837,0.003921867
0.00421395,0.003917679
0.004209073,0.0039135
0.004204205,0.00390933
0.004199348,0.003905168
0.004194499,0.003901016
0.004189661,0.003896872
0.004184832,0.003892737
0.004180012,0.00388861
0.004175201,0.003884493
0.0041704,0.003880384
0.004165608,0.003876284
0.004160824,0.003872193
0.00415605,0.003868111
0.004151285,0.003864038
0.004146528,0.003859973
0.00414178,0.003855917
0.004137041,0.00385187
0.00413231,0.003847832
0.004127588,0.003843803
0.004122875,0.003839782
0.00411817,0.00383577
0.004113473,0.003831767
0.004108785,0.003827773
0.004104105,0.003823788
0.004099433,0.003819811
0.00409477,0.003815843
0.004090114,0.003811884
0.004085467,0.003807933
0.004080828,0.003803991
0.004076197,0.003800058
0.004071573,0.003796134
0.004066958,0.003792218
0.004062351,0.003788311
0.004057752,0.003784412
0.00405316,0.003780522
0.004048576,0.003776641
0.004044,0.003772768
0.004039432,0.003768904
0.004034872,0.003765048
0.004030319,0.003761201
0.004025774,0.003757362
0.004021237,0.003753532
0.004016708,0.00374971
0.004012186,0.003745896
0.004007672,0.003742091
0.004003165,0.003738294
0.003998666,0.003734506
0.003994175,0.003730726
0.003989691,0.003726954
0.003985215,0.00372319
0.003980747,0.003719435
0.003976286,0.003715688
0.003971833,0.003711949
0.003967387,0.003708218
0.003962949,0.003704495
0.003958518,0.00370078
0.003954096,0.003697073
0.00394968,0.003693375
0.003945273,0.003689684
0.003940873,0.003686001
0.00393648,0.003682326
0.003932096,0.003678658
0.003927719,0.003674999
0.003923349,0.003671347
0.003918987,0.003667703
0.003914633,0.003664067
0.003910287,0.003660439
0.003905948,0.003656818
0.003901617,0.003653204
0.003897294,0.003649598
0.003892978,0.003646
0.00388867,0.003642409
0.00388437,0.003638825
0.003880078,0.003635249
0.003875793,0.003631681
0.003871517,0.003628119
0.003867248,0.003624565
0.003862987,0.003621018
0.003858734,0.003617478
0.003854489,0.003613945
0.003850251,0.003610419
0.003846022,0.003606901
0.003841801,0.003603389
0.003837587,0.003599884
0.003833382,0.003596386
0.003829184,0.003592895
0.003824995,0.003589411
0.003820814,0.003585934
0.00381664,0.003582463
0.003812475,0.003579
0.003808318,0.003575542
0.003804169,0.003572092
0.003800028,0.003568648
0.003795896,0.00356521
0.003791771,0.003561779
0.003787655,0.003558354
0.003783547,0.003554936
0.003779447,0.003551524
0.003775355,0.003548119
0.003771272,0.00354472
0.003767197,0.003541327
0.00376313,0.00353794
0.003759072,0.003534559
0.003755022,0.003531185
0.00375098,0.003527816
0.003746947,0.003524454
0.003742922,0.003521097
0.003738905,0.003517747
0.003734897,0.003514402
0.003730897,0.003511063
0.003726906,0.003507731
0.003722923,0.003504403
0.003718949,0.003501082
0.003714983,0.003497767
0.003711025,0.003494457
0.003707076,0.003491152
0.003703136,0.003487854
0.003699204,0.003484561
0.00369528,0.003481273
0.003691365,0.003477991
0.003687459,0.003474715
0.003683561,0.003471444
0.003679672,0.003468178
0.003675791,0.003464918
0.003671918,0.003461663
0.003668054,0.003458413
0.003664199,0.003455169
0.003660352,0.00345193
0.003656514,0.003448696
0.003652684,0.003445467
0.003648863,0.003442243
0.003645051,0.003439025
0.003641246,0.003435812
0.003637451,0.003432604
0.003633664,0.0034294
0.003629885,0.003426202
0.003626115,0.003423009
0.003622353,0.003419821
0.0036186,0.003416638
0.003614855,0.00341346
0.003611119,0.003410286
0.003607391,0.003407118
0.003603672,0.003403954
0.003599961,0.003400796
0.003596258,0.003397642
0.003592564,0.003394493
0.003588878,0.003391348
0.003585201,0.003388209
0.003581532,0.003385074
0.003577871,0.003381944
0.003574218,0.003378818
0.003570574,0.003375698
0.003566938,0.003372582
0.00356331,0.00336947
0.003559691,0.003366364
0.00355608,0.003363262
0.003552476,0.003360164
0.003548881,0.003357071
0.003545294,0.003353983
0.003541716,0.003350899
0.003538145,0.00334782
0.003534582,0.003344746
0.003531027,0.003341676
0.003527481,0.00333861
0.003523942,0.003335549
0.003520411,0.003332493
0.003516888,0.003329441
0.003513373,0.003326394
0.003509866,0.003323351
0.003506366,0.003320313
0.003502874,0.003317279
0.003499391,0.003314249
0.003495914,0.003311224
0.003492446,0.003308204
0.003488985,0.003305188
0.003485531,0.003302176
0.003482085,0.003299169
0.003478647,0.003296166
0.003475216,0.003293168
0.003471793,0.003290175
0.003468377,0.003287185
0.003464969,0.0032842
0.003461567,0.00328122
0.003458174,0.003278244
0.003454787,0.003275273
0.003451407,0.003272305
0.003448035,0.003269343
0.00344467,0.003266385
0.003441312,0.003263431
0.003437961,0.003260482
0.003434618,0.003257537
0.003431281,0.003254596
0.003427951,0.00325166
0.003424628,0.003248729
0.003421312,0.003245802
0.003418002,0.003242879
0.0034147,0.003239961
0.003411404,0.003237047
