100nm,200nm,400nm,800nm
0.003205867,0.002650034,0.001976953,0.001265063
0.003200203,0.002645334,0.001974237,0.001263896
0.003194554,0.00264065,0.001971527,0.001262731
0.00318892,0.002635981,0.001968821,0.001261567
0.0031833,0.002631329,0.001966121,0.001260405
0.003177694,0.002626694,0.001963426,0.001259246
0.003172103,0.002622074,0.001960736,0.001258087
0.003166525,0.002617471,0.001958052,0.001256931
0.00316096,0.002612884,0.001955373,0.001255776
0.003155409,0.002608314,0.001952699,0.001254623
0.003149871,0.002603761,0.001950031,0.001253472
0.003144345,0.002599224,0.001947369,0.001252323
0.003138833,0.002594704,0.001944712,0.001251175
0.003133332,0.002590201,0.001942061,0.001250029
0.003127844,0.002585714,0.001939416,0.001248885
0.003122368,0.002581245,0.001936776,0.001247742
0.003116904,0.002576792,0.001934142,0.001246601
0.003111451,0.002572356,0.001931514,0.001245461
0.00310601,0.002567938,0.001928892,0.001244323
0.00310058,0.002563536,0.001926275,0.001243187
0.003095162,0.002559151,0.001923665,0.001242053
0.003089754,0.002554784,0.00192106,0.00124092
0.003084357,0.002550433,0.001918462,0.001239788
0.003078971,0.0025461,0.001915869,0.001238658
0.003073596,0.002541784,0.001913283,0.00123753
0.003068231,0.002537484,0.001910702,0.001236403
0.003062876,0.002533202,0.001908128,0.001235278
0.003057531,0.002528937,0.00190556,0.001234154
0.003052197,0.00252469,0.001902999,0.001233032
0.003046872,0.002520459,0.001900443,0.001231912
0.003041557,0.002516245,0.001897894,0.001230793
0.003036253,0.002512049,0.001895351,0.001229675
0.003030957,0.002507869,0.001892815,0.001228559
0.003025672,0.002503707,0.001890285,0.001227444
0.003020396,0.002499561,0.001887761,0.001226331
0.003015129,0.002495433,0.001885244,0.00122522
0.003009872,0.002491321,0.001882733,0.001224109
0.003004624,0.002487227,0.001880229,0.001223001
0.002999385,0.002483149,0.001877731,0.001221894
0.002994156,0.002479088,0.00187524,0.001220788
0.002988935,0.002475044,0.001872756,0.001219683
0.002983724,0.002471017,0.001870278,0.001218581
0.002978522,0.002467006,0.001867806,0.001217479
0.002973329,0.002463012,0.001865342,0.001216379
0.002968145,0.002459034,0.001862884,0.001215281
0.00296297,0.002455073,0.001860432,0.001214183
0.002957805,0.002451129,0.001857988,0.001213088
0.002952648,0.0024472,0.00185555,0.001211993
0.0029475,0.002443288,0.001853119,0.0012109
0.002942361,0.002439392,0.001850695,0.001209809
0.002937231,0.002435513,0.001848277,0.001208719
0.00293211,0.002431649,0.001845866,0.00120763
0.002926998,0.002427801,0.001843462,0.001206543
0.002921895,0.002423969,0.001841065,0.001205457
0.002916801,0.002420153,0.001838675,0.001204373
0.002911716,0.002416352,0.001836291,0.00120329
0.002906641,0.002412567,0.001833914,0.001202208
0.002901574,0.002408798,0.001831544,0.001201128
0.002896517,0.002405044,0.001829181,0.001200049
0.002891469,0.002401305,0.001826825,0.001198972
0.00288643,0.002397581,0.001824476,0.001197896
0.0028814,0.002393872,0.001822133,0.001196821
0.00287638,0.002390179,0.001819797,0.001195748
0.002871369,0.0023865,0.001817468,0.001194676
0.002866367,0.002382835,0.001815146,0.001193606
0.002861375,0.002379186,0.001812831,0.001192537
0.002856393,0.002375551,0.001810523,0.001191469
0.00285142,0.00237193,0.001808221,0.001190403
0.002846457,0.002368323,0.001805927,0.001189338
0.002841504,0.00236473,0.001803639,0.001188275
0.00283656,0.002361152,0.001801357,0.001187213
0.002831626,0.002357587,0.001799083,0.001186153
0.002826703,0.002354035,0.001796815,0.001185093
0.002821789,0.002350498,0.001794555,0.001184036
0.002816886,0.002346974,0.0017923,0.001182979
0.002811992,0.002343463,0.001790053,0.001181925
0.002807109,0.002339965,0.001787812,0.001180871
0.002802237,0.00233648,0.001785578,0.001179819
0.002797375,0.002333008,0.001783351,0.001178769
0.002792523,0.002329549,0.00178113,0.00117772
0.002787682,0.002326102,0.001778916,0.001176672
0.002782852,0.002322668,0.001776709,0.001175626
0.002778032,0.002319246,0.001774508,0.001174581
0.002773223,0.002315836,0.001772314,0.001173537
0.002768426,0.002312439,0.001770126,0.001172496
0.002763639,0.002309053,0.001767945,0.001171455
0.002758864,0.002305679,0.00176577,0.001170416
0.002754099,0.002302316,0.001763601,0.001169379
0.002749347,0.002298965,0.00176144,0.001168343
0.002744605,0.002295625,0.001759284,0.001167308
0.002739875,0.002292296,0.001757135,0.001166275
0.002735157,0.002288979,0.001754992,0.001165243
0.00273045,0.002285672,0.001752855,0.001164213
0.002725756,0.002282376,0.001750725,0.001163184
0.002721073,0.00227909,0.001748601,0.001162157
0.002716402,0.002275815,0.001746483,0.001161132
0.002711743,0.00227255,0.001744371,0.001160107
0.002707096,0.002269295,0.001742265,0.001159085
0.002702462,0.00226605,0.001740166,0.001158064
0.00269784,0.002262815,0.001738072,0.001157044
0.00269323,0.002259589,0.001735985,0.001156026
0.002688633,0.002256373,0.001733903,0.001155009
0.002684048,0.002253167,0.001731827,0.001153994
0.002679477,0.00224997,0.001729757,0.001152981
0.002674917,0.002246782,0.001727693,0.001151969
0.002670371,0.002243602,0.001725635,0.001150958
0.002665838,0.002240432,0.001723583,0.001149949
0.002661318,0.00223727,0.001721536,0.001148942
0.00265681,0.002234117,0.001719495,0.001147936
0.002652316,0.002230973,0.001717459,0.001146932
0.002647835,0.002227836,0.001715429,0.001145929
0.002643368,0.002224708,0.001713405,0.001144928
0.002638914,0.002221588,0.001711386,0.001143928
0.002634473,0.002218476,0.001709373,0.00114293
0.002630046,0.002215371,0.001707364,0.001141934
0.002625632,0.002212274,0.001705362,0.001140939
0.002621232,0.002209185,0.001703364,0.001139946
0.002616846,0.002206103,0.001701372,0.001138954
0.002612474,0.002203028,0.001699385,0.001137964
0.002608115,0.002199961,0.001697403,0.001136976
0.00260377,0.0021969,0.001695426,0.001135989
0.002599439,0.002193846,0.001693454,0.001135004
0.002595123,0.0021908,0.001691487,0.00113402
0.00259082,0.002187759,0.001689525,0.001133038
0.002586531,0.002184726,0.001687569,0.001132058
0.002582257,0.002181699,0.001685616,0.001131079
0.002577996,0.002178678,0.001683669,0.001130102
0.00257375,0.002175664,0.001681727,0.001129126
0.002569518,0.002172655,0.001679789,0.001128152
0.002565301,0.002169653,0.001677856,0.00112718
0.002561097,0.002166657,0.001675927,0.001126209
0.002556908,0.002163666,0.001674003,0.00112524
0.002552734,0.002160682,0.001672083,0.001124273
0.002548574,0.002157703,0.001670168,0.001123307
0.002544428,0.00215473,0.001668258,0.001122343
0.002540296,0.002151762,0.001666351,0.00112138
0.00253618,0.002148799,0.001664449,0.001120419
0.002532077,0.002145842,0.001662552,0.00111946
0.002527989,0.00214289,0.001660658,0.001118503
0.002523916,0.002139944,0.001658769,0.001117547
0.002519857,0.002137002,0.001656884,0.001116592
0.002515813,0.002134065,0.001655003,0.00111564
0.002511783,0.002131134,0.001653126,0.001114689
0.002507767,0.002128207,0.001651252,0.001113739
0.002503766,0.002125285,0.001649383,0.001112792
0.00249978,0.002122368,0.001647518,0.001111846
0.002495808,0.002119456,0.001645657,0.001110901
0.00249185,0.002116548,0.001643799,0.001109959
0.002487907,0.002113645,0.001641945,0.001109018
0.002483979,0.002110746,0.001640095,0.001108078
0.002480065,0.002107852,0.001638248,0.00110714
0.002476165,0.002104963,0.001636406,0.001106204
0.002472279,0.002102077,0.001634566,0.00110527
0.002468408,0.002099196,0.001632731,0.001104337
0.002464551,0.00209632,0.001630899,0.001103406
0.002460709,0.002093447,0.00162907,0.001102476
0.002456881,0.002090579,0.001627244,0.001101549
0.002453067,0.002087715,0.001625423,0.001100622
0.002449267,0.002084856,0.001623604,0.001099698
0.002445481,0.002082,0.001621789,0.001098775
0.002441709,0.002079149,0.001619977,0.001097854
0.002437951,0.002076301,0.001618168,0.001096934
0.002434207,0.002073458,0.001616362,0.001096016
0.002430478,0.002070619,0.00161456,0.0010951
0.002426762,0.002067783,0.001612761,0.001094185
0.002423059,0.002064952,0.001610964,0.001093272
0.002419371,0.002062125,0.001609171,0.00109236
0.002415696,0.002059302,0.001607381,0.00109145
0.002412035,0.002056482,0.001605594,0.001090542
0.002408387,0.002053667,0.00160381,0.001089635
0.002404753,0.002050856,0.001602029,0.00108873
0.002401132,0.002048048,0.00160025,0.001087827
0.002397525,0.002045245,0.001598475,0.001086925
0.002393931,0.002042446,0.001596702,0.001086025
0.00239035,0.00203965,0.001594933,0.001085126
0.002386782,0.002036859,0.001593166,0.001084229
0.002383227,0.002034071,0.001591402,0.001083334
0.002379685,0.002031287,0.00158964,0.00108244
0.002376156,0.002028508,0.001587881,0.001081548
0.00237264,0.002025732,0.001586125,0.001080657
0.002369137,0.002022961,0.001584372,0.001079768
0.002365646,0.002020193,0.001582621,0.00107888
0.002362167,0.00201743,0.001580873,0.001077994
0.002358701,0.00201467,0.001579127,0.00107711
0.002355247,0.002011915,0.001577385,0.001076227
0.002351806,0.002009164,0.001575644,0.001075345
0.002348377,0.002006417,0.001573906,0.001074466
0.002344959,0.002003674,0.001572171,0.001073587
0.002341554,0.002000935,0.001570438,0.00107271
0.00233816,0.0019982,0.001568708,0.001071835
0.002334779,0.00199547,0.00156698,0.001070961
0.002331408,0.001992744,0.001565255,0.001070089
0.00232805,0.001990022,0.001563532,0.001069218
0.002324703,0.001987305,0.001561812,0.001068349
0.002321367,0.001984592,0.001560094,0.001067482
0.002318042,0.001981883,0.001558378,0.001066615
0.002314729,0.001979178,0.001556665,0.00106575
0.002311426,0.001976479,0.001554954,0.001064887
0.002308134,0.001973783,0.001553246,0.001064025
0.002304853,0.001971092,0.00155154,0.001063165
0.002301583,0.001968406,0.001549836,0.001062306
0.002298324,0.001965724,0.001548135,0.001061448
0.002295074,0.001963047,0.001546436,0.001060592
0.002291836,0.001960375,0.00154474,0.001059738
0.002288607,0.001957707,0.001543046,0.001058884
0.002285389,0.001955044,0.001541354,0.001058033
0.00228218,0.001952386,0.001539664,0.001057182
0.002278982,0.001949733,0.001537977,0.001056333
0.002275793,0.001947084,0.001536293,0.001055486
0.002272614,0.001944441,0.00153461,0.001054639
0.002269444,0.001941802,0.00153293,0.001053794
0.002266284,0.001939168,0.001531252,0.001052951
0.002263134,0.00193654,0.001529577,0.001052109
0.002259992,0.001933916,0.001527904,0.001051268
0.00225686,0.001931298,0.001526233,0.001050429
0.002253736,0.001928685,0.001524565,0.00104959
0.002250622,0.001926077,0.001522899,0.001048754
0.002247516,0.001923475,0.001521235,0.001047918
0.002244419,0.001920877,0.001519574,0.001047084
0.002241331,0.001918285,0.001517915,0.001046251
0.002238251,0.001915699,0.001516258,0.00104542
0.00223518,0.001913117,0.001514604,0.00104459
0.002232116,0.001910542,0.001512952,0.001043761
0.002229061,0.001907971,0.001511303,0.001042933
0.002226014,0.001905407,0.001509656,0.001042107
0.002222975,0.001902848,0.001508011,0.001041281
0.002219943,0.001900294,0.001506369,0.001040457
0.00221692,0.001897747,0.001504729,0.001039635
0.002213904,0.001895205,0.001503091,0.001038813
0.002210895,0.001892668,0.001501456,0.001037993
0.002207894,0.001890138,0.001499824,0.001037174
0.0022049,0.001887613,0.001498194,0.001036357
0.002201914,0.001885095,0.001496566,0.00103554
0.002198934,0.001882582,0.001494941,0.001034725
0.002195962,0.001880075,0.001493318,0.001033911
0.002192997,0.001877574,0.001491698,0.001033098
0.002190038,0.001875079,0.00149008,0.001032286
0.002187086,0.00187259,0.001488465,0.001031475
0.002184141,0.001870108,0.001486852,0.001030666
0.002181202,0.001867631,0.001485242,0.001029857
0.00217827,0.001865161,0.001483634,0.00102905
0.002175344,0.001862697,0.001482029,0.001028244
0.002172425,0.001860239,0.001480427,0.001027439
0.002169512,0.001857787,0.001478827,0.001026636
0.002166604,0.001855341,0.00147723,0.001025833
0.002163703,0.001852902,0.001475635,0.001025032
0.002160808,0.001850469,0.001474043,0.001024231
0.002157919,0.001848043,0.001472454,0.001023432
0.002155036,0.001845623,0.001470867,0.001022634
0.002152158,0.001843209,0.001469283,0.001021836
0.002149286,0.001840802,0.001467702,0.00102104
0.00214642,0.001838401,0.001466123,0.001020245
0.002143559,0.001836007,0.001464547,0.001019452
0.002140704,0.001833619,0.001462974,0.001018659
0.002137854,0.001831237,0.001461403,0.001017867
0.002135009,0.001828863,0.001459835,0.001017076
0.00213217,0.001826494,0.00145827,0.001016287
0.002129335,0.001824133,0.001456708,0.001015498
0.002126506,0.001821778,0.001455148,0.00101471
0.002123682,0.001819429,0.001453592,0.001013924
0.002120864,0.001817087,0.001452038,0.001013138
0.00211805,0.001814752,0.001450487,0.001012354
0.002115241,0.001812423,0.001448939,0.00101157
0.002112437,0.001810101,0.001447393,0.001010787
0.002109637,0.001807786,0.001445851,0.001010006
0.002106843,0.001805477,0.001444311,0.001009225
0.002104053,0.001803175,0.001442774,0.001008446
0.002101268,0.00180088,0.00144124,0.001007667
0.002098488,0.001798591,0.001439709,0.00100689
0.002095712,0.001796309,0.001438181,0.001006113
0.002092941,0.001794033,0.001436656,0.001005337
0.002090174,0.001791764,0.001435134,0.001004563
0.002087412,0.001789502,0.001433615,0.001003789
0.002084654,0.001787247,0.001432099,0.001003016
0.002081901,0.001784998,0.001430586,0.001002244
0.002079152,0.001782756,0.001429075,0.001001473
0.002076407,0.00178052,0.001427568,0.001000703
0.002073667,0.001778291,0.001426064,0.000999934
0.002070931,0.001776069,0.001424563,0.000999166
0.0020682,0.001773853,0.001423065,0.000998399
0.002065472,0.001771644,0.00142157,0.000997633
0.002062749,0.001769441,0.001420077,0.000996868
0.002060031,0.001767245,0.001418588,0.000996104
0.002057316,0.001765056,0.001417102,0.00099534
0.002054606,0.001762873,0.00141562,0.000994578
0.0020519,0.001760696,0.00141414,0.000993816
0.002049198,0.001758526,0.001412663,0.000993055
0.0020465,0.001756363,0.001411189,0.000992296
0.002043807,0.001754206,0.001409719,0.000991537
0.002041117,0.001752055,0.001408251,0.000990779
0.002038432,0.001749911,0.001406787,0.000990022
0.002035751,0.001747773,0.001405326,0.000989266
0.002033074,0.001745642,0.001403868,0.000988511
0.002030401,0.001743517,0.001402413,0.000987756
0.002027733,0.001741398,0.001400961,0.000987003
0.002025068,0.001739286,0.001399512,0.00098625
0.002022408,0.001737179,0.001398067,0.000985499
0.002019752,0.001735079,0.001396624,0.000984748
0.0020171,0.001732986,0.001395185,0.000983998
0.002014452,0.001730898,0.001393749,0.000983249
0.002011809,0.001728816,0.001392316,0.000982501
0.002009169,0.001726741,0.001390886,0.000981754
0.002006534,0.001724672,0.001389459,0.000981007
0.002003903,0.001722608,0.001388036,0.000980262
0.002001276,0.001720551,0.001386616,0.000979517
0.001998654,0.001718499,0.001385198,0.000978774
0.001996035,0.001716454,0.001383784,0.000978031
0.001993421,0.001714414,0.001382373,0.000977289
0.001990812,0.00171238,0.001380965,0.000976548
0.001988206,0.001710352,0.001379561,0.000975808
0.001985605,0.00170833,0.001378159,0.000975068
0.001983009,0.001706314,0.001376761,0.00097433
0.001980416,0.001704303,0.001375366,0.000973593
0.001977828,0.001702298,0.001373974,0.000972856
0.001975245,0.001700298,0.001372585,0.00097212
0.001972666,0.001698304,0.001371199,0.000971385
0.001970091,0.001696315,0.001369816,0.000970651
0.001967521,0.001694332,0.001368436,0.000969918
0.001964955,0.001692354,0.00136706,0.000969186
0.001962394,0.001690382,0.001365686,0.000968455
0.001959837,0.001688415,0.001364316,0.000967724
0.001957285,0.001686453,0.001362949,0.000966995
0.001954737,0.001684497,0.001361585,0.000966266
0.001952195,0.001682545,0.001360224,0.000965538
0.001949656,0.001680599,0.001358866,0.000964811
0.001947123,0.001678658,0.001357511,0.000964085
0.001944594,0.001676722,0.001356159,0.00096336
0.00194207,0.00167479,0.00135481,0.000962636
0.001939551,0.001672864,0.001353464,0.000961912
0.001937036,0.001670943,0.001352121,0.00096119
0.001934526,0.001669027,0.001350781,0.000960468
0.001932022,0.001667115,0.001349445,0.000959748
0.001929522,0.001665208,0.001348111,0.000959028
0.001927026,0.001663306,0.00134678,0.000958309
0.001924536,0.001661408,0.001345452,0.000957591
0.001922051,0.001659515,0.001344127,0.000956874
0.001919571,0.001657627,0.001342805,0.000956157
0.001917096,0.001655743,0.001341486,0.000955442
0.001914626,0.001653864,0.00134017,0.000954728
0.001912161,0.001651988,0.001338856,0.000954014
0.001909701,0.001650118,0.001337546,0.000953301
0.001907246,0.001648251,0.001336239,0.00095259
0.001904797,0.001646389,0.001334934,0.000951879
0.001902352,0.001644531,0.001333632,0.000951169
0.001899913,0.001642678,0.001332333,0.00095046
0.001897479,0.001640828,0.001331037,0.000949752
0.001895051,0.001638982,0.001329744,0.000949045
0.001892627,0.001637141,0.001328453,0.000948338
0.001890209,0.001635303,0.001327165,0.000947633
0.001887797,0.00163347,0.00132588,0.000946929
0.00188539,0.00163164,0.001324598,0.000946225
0.001882988,0.001629814,0.001323318,0.000945523
0.001880592,0.001627992,0.001322041,0.000944821
0.001878201,0.001626173,0.001320767,0.00094412
0.001875815,0.001624359,0.001319496,0.00094342
0.001873436,0.001622547,0.001318227,0.000942721
0.001871061,0.00162074,0.001316961,0.000942023
0.001868692,0.001618936,0.001315697,0.000941326
0.001866329,0.001617136,0.001314436,0.00094063
0.001863972,0.001615339,0.001313178,0.000939935
0.00186162,0.001613545,0.001311922,0.000939241
0.001859273,0.001611755,0.001310669,0.000938547
0.001856933,0.001609969,0.001309418,0.000937855
0.001854598,0.001608185,0.00130817,0.000937164
0.001852269,0.001606405,0.001306924,0.000936473
0.001849945,0.001604628,0.001305681,0.000935784
0.001847627,0.001602854,0.00130444,0.000935095
0.001845315,0.001601084,0.001303201,0.000934407
0.001843009,0.001599316,0.001301965,0.00093372
0.001840709,0.001597552,0.001300732,0.000933035
0.001838414,0.001595791,0.001299501,0.00093235
0.001836125,0.001594032,0.001298272,0.000931666
0.001833842,0.001592277,0.001297046,0.000930983
0.001831565,0.001590525,0.001295822,0.000930301
0.001829294,0.001588775,0.0012946,0.00092962
0.001827028,0.001587028,0.00129338,0.00092894
0.001824768,0.001585285,0.001292163,0.000928261
0.001822515,0.001583544,0.001290948,0.000927582
0.001820267,0.001581805,0.001289735,0.000926905
0.001818025,0.00158007,0.001288525,0.000926229
0.001815789,0.001578337,0.001287317,0.000925554
0.001813559,0.001576607,0.001286111,0.000924879
0.001811334,0.00157488,0.001284907,0.000924206
0.001809116,0.001573155,0.001283705,0.000923533
0.001806903,0.001571433,0.001282505,0.000922862
0.001804697,0.001569714,0.001281308,0.000922191
0.001802496,0.001567997,0.001280112,0.000921522
0.001800301,0.001566282,0.001278919,0.000920853
0.001798113,0.00156457,0.001277728,0.000920185
0.00179593,0.001562861,0.001276539,0.000919519
0.001793753,0.001561154,0.001275351,0.000918853
0.001791581,0.001559449,0.001274166,0.000918188
0.001789416,0.001557747,0.001272983,0.000917524
0.001787257,0.001556048,0.001271802,0.000916861
0.001785103,0.001554351,0.001270622,0.0009162
0.001782956,0.001552656,0.001269445,0.000915539
0.001780814,0.001550963,0.00126827,0.000914879
0.001778678,0.001549273,0.001267096,0.00091422
0.001776548,0.001547585,0.001265924,0.000913561
0.001774424,0.0015459,0.001264755,0.000912904
0.001772305,0.001544217,0.001263587,0.000912248
0.001770193,0.001542536,0.001262421,0.000911593
0.001768086,0.001540857,0.001261257,0.000910939
0.001765985,0.001539181,0.001260094,0.000910285
0.001763889,0.001537507,0.001258934,0.000909633
0.0017618,0.001535835,0.001257775,0.000908982
0.001759716,0.001534166,0.001256618,0.000908331
0.001757638,0.001532498,0.001255463,0.000907682
0.001755565,0.001530833,0.001254309,0.000907033
0.001753499,0.00152917,0.001253157,0.000906386
0.001751438,0.00152751,0.001252007,0.000905739
0.001749382,0.001525851,0.001250859,0.000905093
0.001747332,0.001524195,0.001249712,0.000904449
0.001745288,0.001522541,0.001248567,0.000903805
0.001743249,0.001520889,0.001247424,0.000903162
0.001741216,0.00151924,0.001246282,0.00090252
0.001739188,0.001517593,0.001245142,0.000901879
0.001737166,0.001515947,0.001244004,0.000901239
0.001735149,0.001514304,0.001242867,0.0009006
0.001733138,0.001512664,0.001241732,0.000899962
0.001731132,0.001511025,0.001240598,0.000899324
0.001729131,0.001509389,0.001239466,0.000898688
0.001727136,0.001507755,0.001238336,0.000898053
0.001725146,0.001506123,0.001237207,0.000897418
0.001723162,0.001504493,0.00123608,0.000896785
0.001721182,0.001502866,0.001234954,0.000896152
0.001719208,0.00150124,0.00123383,0.000895521
0.001717239,0.001499617,0.001232707,0.00089489
0.001715276,0.001497996,0.001231586,0.00089426
0.001713317,0.001496378,0.001230466,0.000893631
0.001711364,0.001494762,0.001229348,0.000893003
0.001709415,0.001493148,0.001228231,0.000892376
0.001707472,0.001491536,0.001227116,0.00089175
0.001705533,0.001489926,0.001226003,0.000891124
0.0017036,0.001488319,0.00122489,0.0008905
0.001701671,0.001486714,0.00122378,0.000889877
0.001699747,0.001485112,0.00122267,0.000889254
0.001697829,0.001483511,0.001221563,0.000888632
0.001695915,0.001481913,0.001220456,0.000888011
0.001694005,0.001480318,0.001219351,0.000887391
0.001692101,0.001478724,0.001218248,0.000886772
0.001690201,0.001477133,0.001217146,0.000886154
0.001688306,0.001475545,0.001216045,0.000885537
0.001686416,0.001473959,0.001214946,0.000884921
0.00168453,0.001472375,0.001213848,0.000884305
0.001682648,0.001470793,0.001212752,0.00088369
0.001680771,0.001469214,0.001211657,0.000883077
0.001678899,0.001467638,0.001210564,0.000882464
0.001677031,0.001466064,0.001209471,0.000881852
0.001675168,0.001464492,0.001208381,0.00088124
0.001673309,0.001462923,0.001207292,0.00088063
0.001671454,0.001461356,0.001206204,0.00088002
0.001669603,0.001459792,0.001205117,0.000879412
0.001667757,0.00145823,0.001204032,0.000878804
0.001665915,0.001456671,0.001202948,0.000878197
0.001664077,0.001455114,0.001201866,0.000877591
0.001662243,0.00145356,0.001200785,0.000876985
0.001660413,0.001452009,0.001199706,0.000876381
0.001658588,0.00145046,0.001198628,0.000875777
0.001656766,0.001448913,0.001197551,0.000875174
0.001654948,0.00144737,0.001196476,0.000874572
0.001653135,0.001445828,0.001195402,0.000873971
0.001651325,0.00144429,0.001194329,0.000873371
0.001649519,0.001442754,0.001193258,0.000872771
0.001647717,0.001441221,0.001192189,0.000872172
0.001645918,0.001439691,0.00119112,0.000871574
0.001644123,0.001438163,0.001190053,0.000870977
0.001642333,0.001436638,0.001188988,0.000870381
0.001640545,0.001435115,0.001187924,0.000869785
0.001638762,0.001433596,0.001186861,0.000869191
0.001636982,0.001432079,0.0011858,0.000868596
0.001635205,0.001430565,0.00118474,0.000868003
0.001633432,0.001429054,0.001183681,0.000867411
0.001631663,0.001427545,0.001182624,0.000866819
0.001629896,0.00142604,0.001181569,0.000866228
0.001628134,0.001424537,0.001180514,0.000865638
0.001626375,0.001423037,0.001179461,0.000865049
0.001624619,0.00142154,0.00117841,0.00086446
0.001622866,0.001420045,0.00117736,0.000863872
0.001621117,0.001418554,0.001176312,0.000863285
0.001619371,0.001417065,0.001175264,0.000862698
0.001617628,0.00141558,0.001174219,0.000862113
0.001615888,0.001414097,0.001173175,0.000861528
0.001614152,0.001412617,0.001172132,0.000860944
0.001612418,0.00141114,0.00117109,0.00086036
0.001610688,0.001409667,0.00117005,0.000859778
0.001608961,0.001408196,0.001169012,0.000859196
0.001607236,0.001406728,0.001167975,0.000858614
0.001605515,0.001405263,0.00116694,0.000858034
0.001603797,0.001403801,0.001165906,0.000857454
0.001602081,0.001402341,0.001164873,0.000856875
0.001600369,0.001400885,0.001163842,0.000856296
0.001598659,0.001399432,0.001162812,0.000855719
0.001596953,0.001397982,0.001161784,0.000855142
0.001595249,0.001396535,0.001160757,0.000854565
0.001593548,0.001395092,0.001159732,0.00085399
0.001591849,0.001393651,0.001158709,0.000853415
0.001590154,0.001392213,0.001157687,0.000852841
0.001588461,0.001390778,0.001156666,0.000852267
0.001586771,0.001389346,0.001155647,0.000851694
0.001585083,0.001387918,0.001154629,0.000851122
0.001583399,0.001386492,0.001153613,0.000850551
0.001581716,0.00138507,0.001152598,0.00084998
0.001580037,0.00138365,0.001151585,0.00084941
0.00157836,0.001382234,0.001150574,0.00084884
0.001576685,0.00138082,0.001149564,0.000848271
0.001575014,0.00137941,0.001148556,0.000847703
0.001573344,0.001378003,0.001147549,0.000847136
0.001571678,0.001376599,0.001146543,0.000846569
0.001570013,0.001375198,0.00114554,0.000846003
0.001568352,0.001373801,0.001144537,0.000845437
0.001566692,0.001372406,0.001143537,0.000844872
0.001565035,0.001371014,0.001142538,0.000844308
0.001563381,0.001369626,0.00114154,0.000843744
0.001561729,0.001368241,0.001140544,0.000843181
0.001560079,0.001366858,0.00113955,0.000842619
0.001558432,0.001365479,0.001138557,0.000842057
0.001556788,0.001364103,0.001137566,0.000841496
0.001555145,0.00136273,0.001136577,0.000840936
0.001553505,0.00136136,0.001135589,0.000840376
0.001551867,0.001359994,0.001134602,0.000839817
0.001550232,0.00135863,0.001133618,0.000839259
0.001548599,0.001357269,0.001132635,0.000838701
0.001546968,0.001355912,0.001131653,0.000838143
0.00154534,0.001354557,0.001130673,0.000837587
0.001543714,0.001353206,0.001129695,0.000837031
0.00154209,0.001351858,0.001128718,0.000836475
0.001540468,0.001350512,0.001127743,0.00083592
0.001538849,0.00134917,0.00112677,0.000835366
0.001537232,0.001347831,0.001125798,0.000834813
0.001535618,0.001346495,0.001124828,0.00083426
0.001534005,0.001345162,0.001123859,0.000833707
0.001532395,0.001343832,0.001122892,0.000833155
0.001530787,0.001342505,0.001121927,0.000832604
0.001529182,0.001341181,0.001120964,0.000832054
0.001527578,0.00133986,0.001120002,0.000831504
0.001525977,0.001338542,0.001119041,0.000830954
0.001524378,0.001337227,0.001118083,0.000830406
0.001522782,0.001335914,0.001117126,0.000829857
0.001521187,0.001334605,0.00111617,0.00082931
0.001519595,0.001333299,0.001115217,0.000828763
0.001518006,0.001331996,0.001114265,0.000828216
0.001516418,0.001330695,0.001113314,0.000827671
0.001514833,0.001329398,0.001112365,0.000827125
0.00151325,0.001328103,0.001111418,0.000826581
0.001511669,0.001326812,0.001110473,0.000826037
0.00151009,0.001325523,0.001109529,0.000825493
0.001508514,0.001324237,0.001108587,0.00082495
0.00150694,0.001322954,0.001107647,0.000824408
0.001505368,0.001321674,0.001106708,0.000823866
0.001503799,0.001320396,0.001105771,0.000823325
0.001502232,0.001319121,0.001104835,0.000822785
0.001500667,0.00131785,0.001103901,0.000822245
0.001499105,0.00131658,0.001102969,0.000821706
0.001497544,0.001315314,0.001102039,0.000821167
0.001495986,0.001314051,0.00110111,0.000820629
0.001494431,0.00131279,0.001100182,0.000820091
0.001492878,0.001311531,0.001099257,0.000819554
0.001491327,0.001310276,0.001098333,0.000819017
0.001489778,0.001309023,0.001097411,0.000818482
0.001488232,0.001307773,0.00109649,0.000817946
0.001486688,0.001306525,0.001095571,0.000817412
0.001485146,0.001305281,0.001094654,0.000816877
0.001483607,0.001304038,0.001093738,0.000816344
0.00148207,0.001302799,0.001092824,0.000815811
0.001480536,0.001301561,0.001091911,0.000815278
0.001479004,0.001300327,0.001091,0.000814747
0.001477474,0.001299095,0.001090091,0.000814215
0.001475947,0.001297865,0.001089184,0.000813685
0.001474422,0.001296638,0.001088278,0.000813155
0.0014729,0.001295414,0.001087373,0.000812625
0.00147138,0.001294192,0.001086471,0.000812096
0.001469862,0.001292972,0.00108557,0.000811568
0.001468347,0.001291755,0.00108467,0.00081104
0.001466834,0.00129054,0.001083772,0.000810513
0.001465324,0.001289327,0.001082876,0.000809986
0.001463817,0.001288117,0.001081981,0.00080946
0.001462312,0.00128691,0.001081088,0.000808935
0.001460809,0.001285704,0.001080196,0.00080841
0.001459309,0.001284501,0.001079306,0.000807886
0.001457811,0.0012833,0.001078418,0.000807362
0.001456316,0.001282102,0.001077531,0.000806839
